id_sample,TTI
0,1.0588994740421647
1,1.0562979899553282
2,1.0511340679704646
3,1.4398271293442435
4,1.3843194942421304
5,1.367809790138589
6,1.1849138828369052
7,1.1884500010669106
8,1.190045627890584
9,1.2308763290703646
10,1.226045115519602
11,1.2081271467186419
12,1.9874485708362586
13,1.99348395586045
14,2.028535691748348
15,2.5296205486218235
16,2.5114210431172657
17,2.534134310143492
18,2.6809361751563863
19,2.862514056977603
20,3.0319012035822492
21,1.0768523227097413
22,1.0532935360731397
23,1.0413097986008932
24,1.8637216310469553
25,1.8296176248265652
26,1.8425731841324717
27,1.8216726704375832
28,1.8976917095268715
29,1.9273640774297975
30,1.6352437450222006
31,1.623659669745667
32,1.5934386531717861
33,1.6011745741552217
34,1.643464317387277
35,1.6688977983676452
36,1.5116149425869159
37,1.5452500641072253
38,1.5670128506292433
39,1.554450680726822
40,1.619646843549437
41,1.6484145339910075
42,1.0979434035122941
43,1.0741695020191488
44,1.0608941933256193
45,1.423184057940023
46,1.4192364736310386
47,1.431639509361777
48,1.211230784910684
49,1.2116802479262434
50,1.219572709222935
51,2.460953419125599
52,2.307612359967552
53,2.324094628921686
54,1.9262071988825942
55,1.9059076848656242
56,1.8357375757643692
57,1.7446469715323671
58,1.7875879042416927
59,1.8049992057321342
60,1.5170166833481444
61,1.5543100217267585
62,1.5591735078090767
63,1.1377787391969183
64,1.0613623495322362
65,1.023237589316619
66,1.688855460959073
67,1.7377571801604421
68,1.7950256648522667
69,1.2275553979362146
70,1.2161997800934965
71,1.206321725726251
72,1.6622922410646934
73,1.6222289630720315
74,1.618286123054865
75,4.716559334402692
76,4.670470890399963
77,3.3034117050624725
78,1.4916597430364635
79,1.4041450361356376
80,1.313824041167198
81,1.173581981950707
82,1.1828417829760203
83,1.1968682482997735
84,1.131368141200586
85,1.1173162070894944
86,1.0972674445536024
87,1.1925005025223054
88,1.18845540660699
89,1.1816715772046769
90,1.1570777201781994
91,1.155860943758055
92,1.167767372707997
93,1.237268969627342
94,1.2078334586212869
95,1.2018022945043116
96,1.2516954351381209
97,1.2426706525123175
98,1.2742129302102265
99,1.6554114196638297
100,1.642225482075233
101,1.6644482797161815
102,1.2875762378076476
103,1.3144156868810641
104,1.3417621218399298
105,1.1005027231499147
106,1.0884967691132776
107,1.067423926600895
108,1.3379876278346712
109,1.3474936412908112
110,1.3522105492674645
111,1.187924209400835
112,1.1895682754860357
113,1.2029301477624
114,1.4079270498193384
115,1.4054320469425505
116,1.3788829385745975
117,1.2014111422816445
118,1.1837215004251314
119,1.1878508854943908
120,1.3351270971313005
121,1.3229665962946826
122,1.3137811704840738
123,1.1915073446244269
124,1.191076535438687
125,1.195536874772407
126,1.1171302635449378
127,1.1244608295760592
128,1.111784958704889
129,1.1460928789129232
130,1.1676433399043884
131,1.1534765649188807
132,1.1845291069399717
133,1.201494207076608
134,1.2015380313391248
135,1.1557828161035368
136,1.1406339690047325
137,1.124423170506357
138,1.1487082433110591
139,1.1582350747029015
140,1.149076474385538
141,1.156544731558102
142,1.1529154135450865
143,1.196912995578479
144,1.1626985614158447
145,1.17056685860668
146,1.1902796711884363
147,1.0891402914809714
148,1.0996342095929363
149,1.1000864131791475
150,1.1314765069248796
151,1.1307278502867795
152,1.1265342542334715
153,1.2122049448725414
154,1.1947763809767142
155,1.1915036671535106
156,1.177853247573346
157,1.2541843392021756
158,1.2764423811245247
159,1.3121624578450606
160,1.361502080992459
161,1.3666779743143849
162,1.19590597417689
163,1.2140400257325021
164,1.1934543052194855
165,1.2803113522474017
166,1.2620198489991288
167,1.2404355270029395
168,1.0732581913633852
169,1.0820947051781697
170,1.0738219384070409
171,1.1287083991966047
172,1.116833915503061
173,1.1297024461991079
174,1.1160430190572321
175,1.1295835888159016
176,1.1272960174645716
177,1.1472979883413121
178,1.1387771443246386
179,1.144855140323915
180,1.2170314470840902
181,1.2263339380626797
182,1.2412628000846762
183,1.2539095276982937
184,1.2329062098494896
185,1.2267021208875055
186,1.217738556752399
187,1.2305828131020753
188,1.2448929055707105
189,1.1320413371212075
190,1.1129137085047351
191,1.1084489822060493
192,1.2741936885145753
193,1.309155629721584
194,1.3516690156392537
195,1.1556926413405826
196,1.1561631481305228
197,1.1550839239124466
198,1.2131067550883916
199,1.196197244572584
200,1.2004243621983866
201,1.3529511107908376
202,1.319489715950394
203,1.3519505333428679
204,1.2969217687362944
205,1.2618980585888298
206,1.2632963820482468
207,1.1779905275795401
208,1.1527440674639204
209,1.1571976070917553
210,1.682114372512891
211,1.7338321253673894
