id_sample,TTI
0,1.1122172306995013
1,1.1093363108247474
2,1.1022883081324844
3,1.5996435735764443
4,1.6742609013064373
5,1.7093116939141206
6,1.2933372305688784
7,1.187900818737932
8,1.1075424160945344
9,1.2680583927452633
10,1.2448217433845532
11,1.2990399559352468
12,2.9409228571251504
13,2.603531928577131
14,2.2894442029764464
15,2.400519682103104
16,2.5379229399128045
17,2.4122665009899698
18,2.5079663307144004
19,2.531081767264932
20,1.9942639391812618
21,1.345054236857058
22,1.4096578999374048
23,1.5120923702207423
24,1.9267289114269275
25,2.1333029420189096
26,2.1908908520018615
27,1.3302916830577138
28,1.4608093447804482
29,1.4875147378738052
30,1.5662514448952372
31,1.494389417179036
32,1.6582390481079807
33,2.017495237184745
34,1.8537417896753323
35,1.554038732798363
36,1.4689812298804654
37,1.387123433712758
38,1.3412405453013014
39,1.6807529767509073
40,1.2780032385405975
41,1.1543100857002304
42,1.0946595591625048
43,1.1229287150689609
44,1.1254721786538835
45,1.2019812250669726
46,1.3661883800368009
47,1.4795199866870796
48,1.6371972146207152
49,1.285442017569568
50,1.054514366249671
51,2.096272959605738
52,2.0185058740536546
53,2.815182753599562
54,1.787389333574689
55,1.9851634442529351
56,2.318344655526475
57,1.6943856873350633
58,1.7525765728922795
59,1.8453855985653946
60,1.8907779428390303
61,1.7404728101670608
62,1.3497546893787575
63,1.6076643032201634
64,1.552857916656023
65,1.3241183092132083
66,1.4956472297562844
67,1.3311818783029847
68,1.4419489189159205
69,1.3850761096605742
70,1.3794725857982066
71,1.2504325599851855
72,1.8839307778041887
73,1.9383130616707436
74,1.7358933254499609
75,3.3573638451811365
76,5.266709092535802
77,3.208645057693162
78,1.425390030559253
79,1.5425360130353205
80,5.603105286153552
81,1.1795356482476886
82,1.1776364996664557
83,1.1753121814829108
84,1.1082956930351169
85,1.1408776693011422
86,1.1379106730459665
87,1.0953872119808203
88,1.1029211341215697
89,1.1729800881147365
90,1.1436757304890917
91,1.1818572169289887
92,1.143495226484104
93,1.177702659642141
94,1.1671979784144337
95,1.1884965254553135
96,1.2815332625556437
97,1.2975043751721542
98,1.1296799867021277
99,1.9517078871160471
100,1.702256856489455
101,1.3485734671400957
102,1.3776885754734194
103,1.2624978115101337
104,1.2702254301863412
105,1.0648027985199837
106,1.0962784135327737
107,1.2581709804414363
108,1.9320351901091286
109,1.6265443273057836
110,1.1130624795128186
111,1.1614338658331491
112,1.1382467987742595
113,1.1803022063851594
114,1.1055636550642705
115,0.9106006017030099
116,1.1454282421582411
117,0.7821126035502959
118,1.2539535463057145
119,1.4485632289428914
120,1.4509759447558639
121,1.6373398676320765
122,1.5930738963676192
123,1.2255872387246047
124,1.210998474741662
125,1.2404308468275094
126,1.1466402845753811
127,1.0982934911954785
128,1.1035902479224495
129,1.2307816284711919
130,1.1306926189473685
131,1.1642730403072967
132,1.1703921370047932
133,1.1919292883073025
134,1.1810458287129688
135,1.183435689935065
136,1.1385900585537316
137,1.1470965259205923
138,1.2714569644339273
139,1.2541713757101185
140,1.2101065778475302
141,1.2011393269678816
142,1.2226867756554152
143,1.1870657701505474
144,1.1343533770788736
145,1.165812328914074
146,1.2006831766897241
147,1.069853381820163
148,1.0866188904507454
149,1.1086356598415783
150,1.1254581618670667
151,1.2164832093650115
152,1.2013833078752971
153,1.181065742401258
154,1.166421501057262
155,1.1265816310120222
156,1.120587939797196
157,1.0824487994997252
158,1.1801000641800847
159,0.9132081168424658
160,1.2844376604652676
161,1.1878321994496777
162,1.155014306394278
163,1.1178722388880773
164,1.1423138975541018
165,1.3002386031581754
166,1.4692409870296235
167,1.518645823749569
168,1.031912165461458
169,1.0898435436254783
170,1.1216380240743624
171,1.0883217143913777
172,1.2564475051848576
173,1.1521837418344045
174,1.1468344208251542
175,1.1194421431268233
176,1.0816214384742842
177,1.145491509060303
178,1.1453719295888907
179,1.1171001009944863
180,1.4347684583979328
181,1.2926285383008358
182,0.9912671912526274
183,1.2718895151734977
184,1.2386593876373866
185,1.2738602970965562
186,1.249653573808931
187,1.266302598446532
188,1.1975571334790345
189,1.1146292717086834
190,1.181152570138665
191,1.1846247608833032
192,1.2426916131356889
193,1.2974031225058353
194,1.288552734829526
195,1.076563275905641
196,1.1520413484845804
197,1.1374923773041576
198,1.1782875993336317
199,1.393350515208431
200,1.438284558140692
201,1.3671025879936516
202,1.313294847382151
203,1.3761596845428463
204,1.2561737484706195
205,1.21581059458003
206,1.2160087731303795
207,1.1948454380590925
208,1.2370143312113284
209,1.1602370314391885
210,1.7050289309816153
211,1.471821262969387
212,1.6295617202797201
213,1.916670881430157
214,1.8657622647091867
215,1.9317300079715478
216,2.0839170759985404
217,2.0281148699746465
218,1.6533996312589683
219,1.848033349362752
220,2.2698904238020496
221,1.8167375423251004
222,1.9855696921955013
223,2.1670743479863352
224,1.925810553220145
225,1.7510157432507498
226,1.7580438648255816
227,1.8708052058803588
228,1.8069848639092931
229,1.820819660939304
230,1.623128016351641
231,1.4030620619121483
232,1.459863676512943
233,1.0478840303761585
234,3.591281341463415
235,4.287655185770247
236,2.7214982175018605
237,1.5824157666254215
238,1.5437955018553517
239,0.8013829447693269
240,3.74981185277429
241,6.446213857891867
242,3.96573047823085
243,3.3341034604781665
244,3.3335076895735503
245,3.12180143328249
246,1.7340067578879585
247,1.3313009664373128
248,2.3932470537427615
249,1.3492072842654703
250,1.795127654092165
251,1.6113089223583856
252,1.0325783425274357
253,1.0555735717058778
254,1.0333322773913378
255,1.1061003969591563
256,1.1002098391235513
257,1.1078352412428012
258,0.9675637325092422
259,1.0460090448590285
260,1.0796115366657133
261,1.1092638160007722
262,1.2268462371276283
263,1.4009705992871122
264,2.5299860818656286
265,2.052915140581418
266,1.4777773395817304
267,1.0794757536674033
268,1.1934563719494578
269,1.4150833559341511
270,1.2017223182985892
271,1.239466929739093
272,1.1809661398003806
273,1.0825636576358206
274,1.0974921674028102
275,1.138530562180579
276,2.872402453134092
277,2.654392263283256
278,1.2478795513476548
279,1.280882063671804
280,1.1391128981353589
281,1.101352680396833
282,1.4386063591433276
283,1.3794144392437833
284,1.3256120569970544
285,1.586210152551518
286,1.7218894185999662
287,1.6911460217430325
288,1.2171422663135454
289,1.161225710169043
290,1.1862633992434664
291,1.2735769175633522
292,1.2669511863843366
293,1.2962961327789984
294,1.022994800912324
295,1.061135966578377
296,1.0497715684586992
297,1.084612925778278
298,1.2553319518660622
299,1.2109251891848583
300,1.3324409083403583
301,1.1819181112776649
302,1.1233667965917007
303,1.9075673531557387
304,1.6388408557363603
305,1.1104050671335695
306,1.402662409469155
307,1.2993639339194716
308,1.4546480764903091
309,1.7605267842332544
310,2.077360360560167
311,2.296073010370175
312,1.258562367950557
313,1.3576986379798437
314,1.456292205750326
315,1.1412577189754027
316,1.1312506549584527
317,1.1514237627331276
318,1.037243370854883
319,1.1387490092683037
320,1.637172009469165
321,0.9528108868763974
322,1.0219013961955652
323,1.0368896257241982
324,1.3159415250300077
325,1.4050954524012225
326,1.5272718513981898
327,1.5978631092908624
328,1.2876758701862152
329,1.0904055018164742
330,1.0120072228166175
331,1.0133148945900214
332,1.1167843757049452
333,1.1203933590609712
334,1.0792947584638837
335,1.097897304274525
336,1.157543724692605
337,1.1007477477683891
338,1.1574339128306914
339,1.1432879006228278
340,1.1700485468689632
341,1.2219415876073798
342,1.1077868963232858
343,1.137591838878855
344,1.163069250475315
345,1.176905302596869
346,1.1271659546850168
347,1.1887246025934801
348,1.2973594600381817
349,1.2251688859423253
350,1.1078879798162113
351,1.225166642964722
352,1.2932153372574469
353,1.236995350827283
354,1.235987859711483
355,1.219774286467342
356,1.2112785087403135
357,1.0722380774642057
358,1.0687287589857593
359,1.0915763081491257
360,1.1458545027172713
361,1.1692479382425272
362,1.1246234628060061
363,1.070583586675762
364,1.1339563335428096
365,1.1138291626817183
366,1.3275272846696489
367,1.3031833406469142
368,1.2206143539217535
369,1.2027723150432976
370,1.1424563587634076
371,1.3937118075537884
372,1.5486201490977496
373,1.5245588411502906
374,1.3839611180414155
375,1.17969151328559
376,1.2132713215641544
377,1.172536137196925
378,1.1259838629883154
379,1.0487499152408044
380,1.1592218308787323
381,1.1224664169519456
382,1.1478997005758158
383,1.1605113833437173
384,1.2250740096220527
385,1.2136734180964481
386,1.1166797738098229
387,1.5008593810669542
388,2.1653112859274484
389,2.2614996532811866
390,0.9217363157690215
391,1.0761033965871647
392,1.2646853031118586
393,1.1675026598862
394,1.2675125963733613
395,1.233626929069026
396,1.2431069287501755
397,1.2440791635096227
398,1.2548888898704609
399,1.1047592628396021
400,1.1128510200360877
401,1.0499598765916662
402,1.120003916025978
403,1.1950009024513701
404,1.1736301015511459
405,1.1418667106167915
406,1.1578712145626666
407,1.0834805975457942
408,2.081870056696611
409,1.4934292821244717
410,1.960615752135515
411,0.9360889598912305
412,0.8160335680430902
413,0.7245467803964805
414,1.2206847691986897
415,1.3044067461183309
416,1.877766771367255
417,1.2653147698065927
418,1.5300737061396457
419,2.2986501943256896
420,1.1091463371531005
421,1.0864804546658595
422,1.0425385026542022
423,1.1386245828074348
424,1.1270334373111643
425,1.116213813182226
426,1.134983361115521
427,1.1538288269124715
428,1.14920012927071
429,1.187027497850984
430,1.181735562819759
431,1.1292196786998077
432,1.2162424195889163
433,1.114551161781429
434,1.1690056285310735
435,1.2481082751866166
436,1.2381231455629282
437,1.340906095831747
438,1.1240585719377836
439,1.1774051349071815
440,1.1751040449533505
441,1.073800891765685
442,1.1366423184733476
443,1.1374473504815574
444,1.1552703327621967
445,1.1808190676107078
446,1.147064954565768
447,1.1184071512034894
448,1.0777574362981948
449,1.028524982419005
450,1.1671457902381588
451,1.1820095336563636
452,1.2347291164850853
453,1.2112059384849474
454,1.2183739482147349
455,1.2163144319176409
