id_sample,TTI
0,1.1001365384615385
1,1.1192911538461539
2,1.120360384615385
3,1.376799230769231
4,1.4052953846153844
5,1.4149973076923077
6,1.133257692307692
7,1.1293476923076922
8,1.1295884615384617
9,1.2731642307692306
10,1.32674
11,1.3882626923076922
12,1.8548123076923075
13,1.8927369230769229
14,2.0004076923076926
15,1.8791165384615385
16,1.865162692307693
17,1.7970473076923077
18,1.2860392307692305
19,1.271920769230769
20,1.2642242307692304
21,1.2084715384615385
22,1.261086153846154
23,1.3173053846153844
24,1.6296757692307688
25,1.6711650000000007
26,1.6353073076923077
27,1.2231203846153849
28,1.216448846153846
29,1.2025599999999999
30,1.601368461538462
31,1.63076
32,1.6430673076923077
33,1.7890823076923075
34,1.7496311538461538
35,1.7281926923076925
36,1.6383903846153844
37,1.594737307692308
38,1.5566453846153847
39,1.2747984615384618
40,1.2305000000000001
41,1.2248361538461536
42,1.0622530769230767
43,1.0717803846153848
44,1.0822153846153848
45,1.2641661538461537
46,1.2647734615384618
47,1.2456838461538464
48,1.1834592307692307
49,1.187875769230769
50,1.1676003846153844
51,1.3986673076923077
52,1.4074115384615387
53,1.43676
54,1.5667776923076926
55,1.572985
56,1.6190353846153847
57,1.658433846153846
58,1.6617976923076918
59,1.6557553846153843
60,1.4303869230769233
61,1.439915769230769
62,1.429216923076923
63,1.2241846153846152
64,1.295925
65,1.3738173076923081
66,1.486682307692308
67,1.4506742307692309
68,1.4925353846153846
69,1.1603911538461538
70,1.1688538461538458
71,1.18718
72,1.5543911538461543
73,1.5932873076923075
74,1.6040530769230767
75,1.4802234615384613
76,1.366628076923077
77,1.2784723076923077
78,1.2404226923076924
79,1.2489907692307691
80,1.3650519230769231
81,1.150930769230769
82,1.1432603846153846
83,1.1358203846153843
84,1.1248503846153846
85,1.1213061538461537
86,1.1332938461538462
87,1.1709657692307696
88,1.171098846153846
89,1.18231
90,1.1621388461538464
91,1.1814680769230768
92,1.193032307692308
93,1.1795326923076923
94,1.1796403846153845
95,1.185103076923077
96,1.2839680769230766
97,1.2768726923076923
98,1.2611453846153846
99,1.4847434615384616
100,1.4686723076923078
101,1.430178461538461
102,1.296764230769231
103,1.2824184615384613
104,1.2642126923076924
105,1.1087557692307692
106,1.118325
107,1.1295123076923077
108,1.2153130769230767
109,1.192936538461539
110,1.1930469230769232
111,1.1729346153846154
112,1.1689376923076922
113,1.153474230769231
114,1.2106592307692308
115,1.206545
116,1.2140173076923078
117,1.3208157692307692
118,1.2985530769230766
119,1.318482307692308
120,1.3451088461538465
121,1.3566423076923075
122,1.349913461538462
123,1.197818846153846
124,1.1873038461538463
125,1.193770769230769
126,1.1393565384615383
127,1.1514053846153849
128,1.1459784615384616
129,1.1931142307692308
130,1.1958461538461536
131,1.1803030769230771
132,1.2493269230769228
133,1.2114407692307692
134,1.1828946153846154
135,1.4169646153846156
136,1.486979615384615
137,1.4707261538461536
138,1.1835334615384614
139,1.1815457692307694
140,1.1984642307692306
141,1.250483076923077
142,1.2403826923076926
143,1.231988846153846
144,1.2245165384615382
145,1.2171038461538464
146,1.2237726923076921
147,1.1020253846153847
148,1.0940003846153845
149,1.098635
150,1.1462165384615384
151,1.1503388461538464
152,1.15468
153,1.2632796153846153
154,1.2025057692307695
155,1.1956707692307693
